"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Day 2","19 Jan 2025, 10:50","19 Jan 2025, 11:38","","Bench Press (Barbell)",,"",0,"normal",45,10,,,
"Day 2","19 Jan 2025, 10:50","19 Jan 2025, 11:38","","Bench Press (Barbell)",,"",1,"normal",95,10,,,
"Day 2","19 Jan 2025, 10:50","19 Jan 2025, 11:38","","Bench Press (Barbell)",,"",2,"normal",135,8,,,
"Day 2","19 Jan 2025, 10:50","19 Jan 2025, 11:38","","Bench Press (Barbell)",,"",3,"normal",155,6,,,
"Day 2","19 Jan 2025, 10:50","19 Jan 2025, 11:38","","Bench Press (Barbell)",,"",4,"normal",165,5,,,
"Day 2","19 Jan 2025, 10:50","19 Jan 2025, 11:38","","Bench Press (Barbell)",,"",5,"normal",175,5,,,
"Day 1","17 Jan 2025, 16:02","17 Jan 2025, 16:50","","Squat (Barbell)",,"",0,"warmup",45,10,,,
"Day 1","17 Jan 2025, 16:02","17 Jan 2025, 16:50","","Squat (Barbell)",,"",1,"warmup",135,10,,,
"Day 1","17 Jan 2025, 16:02","17 Jan 2025, 16:50","","Squat (Barbell)",,"",2,"warmup",185,6,,,
"Day 1","17 Jan 2025, 16:02","17 Jan 2025, 16:50","","Squat (Barbell)",,"",3,"warmup",205,6,,,
"Day 1","17 Jan 2025, 16:02","17 Jan 2025, 16:50","","Squat (Barbell)",,"",4,"normal",225,6,,,
"Day 1","17 Jan 2025, 16:02","17 Jan 2025, 16:50","","Squat (Barbell)",,"",5,"normal",245,5,,,
"Day 1","17 Jan 2025, 16:02","17 Jan 2025, 16:50","","Squat (Barbell)",,"",6,"normal",245,4,,,
"Day 1","17 Jan 2025, 16:02","17 Jan 2025, 16:50","","Incline Bench Press (Dumbbell)",,"30",0,"normal",90,10,,,
"Day 1","17 Jan 2025, 16:02","17 Jan 2025, 16:50","","Incline Bench Press (Dumbbell)",,"30",1,"normal",90,10,,,
"Day 1","17 Jan 2025, 16:02","17 Jan 2025, 16:50","","Triceps Pushdown",,"",0,"normal",60,12,,,
"Day 1","17 Jan 2025, 16:02","17 Jan 2025, 16:50","","Triceps Pushdown",,"",1,"normal",70,12,,,
"Day 4","14 Jan 2025, 23:00","14 Jan 2025, 23:36","","Decline Crunch (Weighted)",,"",0,"normal",,15,,0,
"Day 4","14 Jan 2025, 23:00","14 Jan 2025, 23:36","","Decline Crunch (Weighted)",,"",1,"normal",22.5,15,,0,
"Day 4","14 Jan 2025, 23:00","14 Jan 2025, 23:36","","Decline Crunch (Weighted)",,"",2,"normal",22.5,15,,0,
"Day 4","14 Jan 2025, 23:00","14 Jan 2025, 23:36","","Leg Press (Machine)",,"",0,"normal",135,10,,0,
"Day 4","14 Jan 2025, 23:00","14 Jan 2025, 23:36","","Leg Press (Machine)",,"",1,"normal",225,10,,0,
"Day 4","14 Jan 2025, 23:00","14 Jan 2025, 23:36","","Leg Press (Machine)",,"",2,"normal",315,8,,0,
"Day 4","14 Jan 2025, 23:00","14 Jan 2025, 23:36","","Bench Press (Barbell)",,"",0,"normal",45,10,,0,
"Day 4","14 Jan 2025, 23:00","14 Jan 2025, 23:36","","Bench Press (Barbell)",,"",1,"normal",95,10,,0,
"Day 4","14 Jan 2025, 23:00","14 Jan 2025, 23:36","","Bench Press (Barbell)",,"",2,"normal",135,10,,0,
"Day 4","14 Jan 2025, 23:00","14 Jan 2025, 23:36","","Bench Press (Barbell)",,"",3,"normal",145,10,,0,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Pull Up (Weighted)",,"",0,"normal",,5,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Pull Up (Weighted)",,"",1,"normal",10,5,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Pull Up (Weighted)",,"",2,"normal",20,5,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Pull Up (Weighted)",,"",3,"normal",,5,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Deadlift (Barbell)",,"",0,"warmup",45,10,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Deadlift (Barbell)",,"",1,"warmup",135,5,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Deadlift (Barbell)",,"",2,"warmup",185,5,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Deadlift (Barbell)",,"",3,"warmup",205,5,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Deadlift (Barbell)",,"",4,"normal",225,5,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Deadlift (Barbell)",,"",5,"normal",225,5,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Deadlift (Barbell)",,"",6,"normal",245,5,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Bench Press (Barbell)",,"",0,"normal",45,10,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Bench Press (Barbell)",,"",1,"normal",95,8,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Bench Press (Barbell)",,"",2,"normal",135,8,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Bench Press (Barbell)",,"",3,"normal",155,8,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Bench Press (Barbell)",,"",4,"normal",165,5,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Bench Press (Barbell)",,"",5,"normal",175,5,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Chest Press (Machine)",,"",0,"normal",105,12,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Chest Press (Machine)",,"",1,"normal",155,12,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Chest Press (Machine)",,"",2,"normal",155,12,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Bicep Curl (Machine)",,"",0,"normal",55,10,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Bicep Curl (Machine)",,"",1,"normal",40,12,,,
"Day 3","12 Jan 2025, 12:24","12 Jan 2025, 13:42","","Bicep Curl (Machine)",,"",2,"normal",40,12,,,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Romanian Deadlift (Barbell)",,"",0,"normal",45,10,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Romanian Deadlift (Barbell)",,"",1,"normal",95,8,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Romanian Deadlift (Barbell)",,"",2,"normal",115,6,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Romanian Deadlift (Barbell)",,"",3,"normal",135,6,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Romanian Deadlift (Barbell)",,"",4,"normal",135,6,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Romanian Deadlift (Barbell)",,"",5,"normal",135,6,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Cable Crunch",,"",0,"normal",45,12,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Cable Crunch",,"",1,"normal",65,12,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Cable Crunch",,"",2,"normal",75,12,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Cable Crunch",,"",3,"normal",75,12,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Cable Crunch",,"",4,"normal",75,12,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Hip Thrust (Barbell)",,"",0,"normal",105,10,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Hip Thrust (Barbell)",,"",1,"normal",195,8,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Hip Thrust (Barbell)",,"",2,"normal",195,8,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Hip Thrust (Barbell)",,"",3,"normal",195,8,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Shoulder Press (Dumbbell)",,"",0,"normal",70,10,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Shoulder Press (Dumbbell)",,"",1,"normal",70,10,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Shoulder Press (Dumbbell)",,"",2,"normal",70,10,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Side Bend (Dumbbell)",,"",0,"normal",40,8,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Side Bend (Dumbbell)",,"",1,"normal",45,8,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Side Bend (Dumbbell)",,"",2,"normal",45,8,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Bench Press (Barbell)",,"",0,"normal",45,10,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Bench Press (Barbell)",,"",1,"normal",95,10,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Bench Press (Barbell)",,"",2,"normal",135,10,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Bench Press (Barbell)",,"",3,"normal",155,8,,0,
"Day 2","10 Jan 2025, 15:42","10 Jan 2025, 16:45","","Bench Press (Barbell)",,"",4,"normal",155,8,,0,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Squat (Barbell)",,"",0,"warmup",45,10,,,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Squat (Barbell)",,"",1,"warmup",135,10,,,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Squat (Barbell)",,"",2,"warmup",185,6,,,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Squat (Barbell)",,"",3,"warmup",205,6,,,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Squat (Barbell)",,"",4,"warmup",205,6,,,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Squat (Barbell)",,"",5,"normal",205,6,,,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Squat (Barbell)",,"",6,"normal",245,6,,,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,10,,,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Incline Bench Press (Dumbbell)",,"",1,"normal",90,10,,,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Incline Bench Press (Dumbbell)",,"",2,"normal",90,10,,,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Incline Bench Press (Dumbbell)",,"",3,"normal",100,10,,,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Bulgarian Split Squat",,"",0,"normal",90,8,,,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Bulgarian Split Squat",,"",1,"normal",90,8,,,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Bulgarian Split Squat",,"",2,"normal",90,8,,,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Triceps Pushdown",,"",0,"normal",60,12,,,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Triceps Pushdown",,"",1,"normal",60,12,,,
"Day 1","7 Jan 2025, 21:54","7 Jan 2025, 22:45","","Triceps Pushdown",,"",2,"normal",60,12,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Bench Press (Barbell)",,"",0,"normal",45,10,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Bench Press (Barbell)",,"",1,"normal",95,10,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Bench Press (Barbell)",,"",2,"normal",115,6,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Bench Press (Barbell)",,"",3,"normal",135,6,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Bench Press (Barbell)",,"",4,"normal",155,5,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Bench Press (Barbell)",,"",5,"normal",165,5,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Bench Press (Barbell)",,"",6,"normal",165,3,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Bench Press (Barbell)",,"",7,"normal",165,3,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Overhead Press (Barbell)",,"",0,"normal",45,10,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Overhead Press (Barbell)",,"",1,"normal",65,10,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Overhead Press (Barbell)",,"",2,"normal",65,10,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Overhead Press (Barbell)",,"",3,"normal",65,10,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Overhead Press (Barbell)",,"",4,"normal",85,8,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Bicep Curl (Dumbbell)",,"",0,"normal",40,10,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Bicep Curl (Dumbbell)",,"",1,"normal",40,10,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Skullcrusher (Barbell)",,"",0,"normal",45,10,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Skullcrusher (Barbell)",,"",1,"normal",45,10,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Chest Fly (Machine)",,"",0,"normal",70,10,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Chest Fly (Machine)",,"",1,"normal",90,10,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Chest Fly (Machine)",,"",2,"normal",90,10,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Lateral Raise (Machine)",,"",0,"normal",50,10,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Lateral Raise (Machine)",,"",1,"normal",50,10,,,
"Morning workout ☀️","5 Jan 2025, 11:08","5 Jan 2025, 12:17","","Lateral Raise (Machine)",,"",2,"normal",50,10,,,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Decline Crunch",,"Adding weight if x15 reps is too easy 

3xmax reps +up to 20% bw",0,"normal",,15,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Decline Crunch",,"Adding weight if x15 reps is too easy 

3xmax reps +up to 20% bw",1,"normal",,15,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Decline Crunch",,"Adding weight if x15 reps is too easy 

3xmax reps +up to 20% bw",2,"normal",,15,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Leg Press (Machine)",,"Working up to a x10 @ 8 

Tempo (3/_/_) 

Repeaitng the weight for 2 more sets of x10",0,"normal",135,10,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Leg Press (Machine)",,"Working up to a x10 @ 8 

Tempo (3/_/_) 

Repeaitng the weight for 2 more sets of x10",1,"normal",225,10,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Leg Press (Machine)",,"Working up to a x10 @ 8 

Tempo (3/_/_) 

Repeaitng the weight for 2 more sets of x10",2,"normal",275,10,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Leg Press (Machine)",,"Working up to a x10 @ 8 

Tempo (3/_/_) 

Repeaitng the weight for 2 more sets of x10",3,"normal",295,10,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Leg Press (Machine)",,"Working up to a x10 @ 8 

Tempo (3/_/_) 

Repeaitng the weight for 2 more sets of x10",4,"normal",315,10,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Leg Press (Machine)",,"Working up to a x10 @ 8 

Tempo (3/_/_) 

Repeaitng the weight for 2 more sets of x10",5,"normal",315,10,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Bench Press (Barbell)",,"Working up to a x10 @ 7, repeating the weight for 2 more sets of x10",0,"normal",45,10,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Bench Press (Barbell)",,"Working up to a x10 @ 7, repeating the weight for 2 more sets of x10",1,"normal",95,10,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Bench Press (Barbell)",,"Working up to a x10 @ 7, repeating the weight for 2 more sets of x10",2,"normal",115,10,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Bench Press (Barbell)",,"Working up to a x10 @ 7, repeating the weight for 2 more sets of x10",3,"normal",135,10,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Bench Press (Barbell)",,"Working up to a x10 @ 7, repeating the weight for 2 more sets of x10",4,"normal",135,10,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Bench Press (Barbell)",,"Working up to a x10 @ 7, repeating the weight for 2 more sets of x10",5,"normal",135,8,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Chest Fly (Machine)",,"Working up to a x12 @ 8, repeating the weight for 2 more sets of x12",0,"normal",55,12,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Chest Fly (Machine)",,"Working up to a x12 @ 8, repeating the weight for 2 more sets of x12",1,"normal",75,12,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Chest Fly (Machine)",,"Working up to a x12 @ 8, repeating the weight for 2 more sets of x12",2,"normal",75,12,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Dumbbell Row",,"Working up to a x6e @ 8, repeating the weight for 2 more sets",0,"normal",65,6,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Dumbbell Row",,"Working up to a x6e @ 8, repeating the weight for 2 more sets",1,"normal",65,6,,0,
"Afternoon workout 💪","22 Dec 2024, 17:43","22 Dec 2024, 18:58","","Dumbbell Row",,"Working up to a x6e @ 8, repeating the weight for 2 more sets",2,"normal",65,6,,0,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Pull Up (Weighted)",,"Working up to a x5 @ 8

Then, removing weight and performing a tempo (3/_/_) AMRAP",0,"normal",,5,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Pull Up (Weighted)",,"Working up to a x5 @ 8

Then, removing weight and performing a tempo (3/_/_) AMRAP",1,"normal",20,5,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Pull Up (Weighted)",,"Working up to a x5 @ 8

Then, removing weight and performing a tempo (3/_/_) AMRAP",2,"normal",10,5,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Pull Up (Weighted)",,"Working up to a x5 @ 8

Then, removing weight and performing a tempo (3/_/_) AMRAP",3,"normal",20,5,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Pull Up (Weighted)",,"Working up to a x5 @ 8

Then, removing weight and performing a tempo (3/_/_) AMRAP",4,"normal",10,8,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Sumo Deadlift",,"Working up to a x6 @ 8",0,"normal",95,6,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Sumo Deadlift",,"Working up to a x6 @ 8",1,"normal",145,6,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Sumo Deadlift",,"Working up to a x6 @ 8",2,"normal",195,6,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Sumo Deadlift",,"Working up to a x6 @ 8",3,"normal",215,6,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Bench Press (Barbell)",,"Working up to a x8 @ 7, repeating the weight for 3 more sets of x8 or until RPE 7",0,"normal",45,10,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Bench Press (Barbell)",,"Working up to a x8 @ 7, repeating the weight for 3 more sets of x8 or until RPE 7",1,"normal",95,10,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Bench Press (Barbell)",,"Working up to a x8 @ 7, repeating the weight for 3 more sets of x8 or until RPE 7",2,"normal",135,8,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Bench Press (Barbell)",,"Working up to a x8 @ 7, repeating the weight for 3 more sets of x8 or until RPE 7",3,"normal",155,8,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Bench Press (Barbell)",,"Working up to a x8 @ 7, repeating the weight for 3 more sets of x8 or until RPE 7",4,"normal",145,8,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Bench Press (Barbell)",,"Working up to a x8 @ 7, repeating the weight for 3 more sets of x8 or until RPE 7",5,"normal",145,8,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Chest Press (Machine)",,"Working up to a x12 @ 8, repeating the weight for 2 more sets",0,"normal",135,12,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Chest Press (Machine)",,"Working up to a x12 @ 8, repeating the weight for 2 more sets",1,"normal",155,12,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Chest Press (Machine)",,"Working up to a x12 @ 8, repeating the weight for 2 more sets",2,"normal",155,12,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Bicep Curl (Dumbbell)",,"Working up to a x10 @ 8, repeating the weight for 2 more setst of x8",0,"normal",45,10,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Bicep Curl (Dumbbell)",,"Working up to a x10 @ 8, repeating the weight for 2 more setst of x8",1,"normal",45,10,,,
"Evening workout 🏋️","21 Dec 2024, 19:56","21 Dec 2024, 21:15","","Bicep Curl (Dumbbell)",,"Working up to a x10 @ 8, repeating the weight for 2 more setst of x8",2,"normal",50,10,,,
"Afternoon workout 💪","15 Dec 2024, 13:57","15 Dec 2024, 15:04","","Squat (Barbell)",,"Safety squat 4x6 @ 6",0,"normal",45,10,,0,
"Afternoon workout 💪","15 Dec 2024, 13:57","15 Dec 2024, 15:04","","Squat (Barbell)",,"Safety squat 4x6 @ 6",1,"normal",135,8,,0,
"Afternoon workout 💪","15 Dec 2024, 13:57","15 Dec 2024, 15:04","","Squat (Barbell)",,"Safety squat 4x6 @ 6",2,"normal",185,6,,0,
"Afternoon workout 💪","15 Dec 2024, 13:57","15 Dec 2024, 15:04","","Squat (Barbell)",,"Safety squat 4x6 @ 6",3,"normal",205,6,,0,
"Afternoon workout 💪","15 Dec 2024, 13:57","15 Dec 2024, 15:04","","Squat (Barbell)",,"Safety squat 4x6 @ 6",4,"normal",225,5,,0,
"Afternoon workout 💪","15 Dec 2024, 13:57","15 Dec 2024, 15:04","","Squat (Barbell)",,"Safety squat 4x6 @ 6",5,"normal",205,6,,0,
"Afternoon workout 💪","15 Dec 2024, 13:57","15 Dec 2024, 15:04","","Squat (Barbell)",,"Safety squat 4x6 @ 6",6,"normal",205,6,,0,
"Afternoon workout 💪","15 Dec 2024, 13:57","15 Dec 2024, 15:04","","Squat (Barbell)",,"Safety squat 4x6 @ 6",7,"normal",225,3,,0,
"Afternoon workout 💪","15 Dec 2024, 13:57","15 Dec 2024, 15:04","","Bench Press (Barbell)",,"4x6@8 tempo 3",0,"normal",45,10,,0,
"Afternoon workout 💪","15 Dec 2024, 13:57","15 Dec 2024, 15:04","","Bench Press (Barbell)",,"4x6@8 tempo 3",1,"normal",95,10,,0,
"Afternoon workout 💪","15 Dec 2024, 13:57","15 Dec 2024, 15:04","","Bench Press (Barbell)",,"4x6@8 tempo 3",2,"normal",135,6,,0,
"Afternoon workout 💪","15 Dec 2024, 13:57","15 Dec 2024, 15:04","","Bench Press (Barbell)",,"4x6@8 tempo 3",3,"normal",165,3,,0,
"Afternoon workout 💪","15 Dec 2024, 13:57","15 Dec 2024, 15:04","","Bench Press (Barbell)",,"4x6@8 tempo 3",4,"normal",155,5,,0,
"Evening workout 🏋️","14 Dec 2024, 20:25","14 Dec 2024, 21:21","","Bench Press - Close Grip (Barbell)",,"",0,"normal",45,10,,0,
"Evening workout 🏋️","14 Dec 2024, 20:25","14 Dec 2024, 21:21","","Bench Press - Close Grip (Barbell)",,"",1,"normal",95,10,,0,
"Evening workout 🏋️","14 Dec 2024, 20:25","14 Dec 2024, 21:21","","Bench Press - Close Grip (Barbell)",,"",2,"normal",115,10,,0,
"Evening workout 🏋️","14 Dec 2024, 20:25","14 Dec 2024, 21:21","","Bench Press - Close Grip (Barbell)",,"",3,"normal",135,10,,0,
"Evening workout 🏋️","14 Dec 2024, 20:25","14 Dec 2024, 21:21","","Bench Press - Close Grip (Barbell)",,"",4,"normal",145,10,,0,
"Evening workout 🏋️","14 Dec 2024, 20:25","14 Dec 2024, 21:21","","Bench Press - Close Grip (Barbell)",,"",5,"normal",145,8,,0,
